antwann_jones,unc_greensboro,sc,6,86,747,189,375,3835,75,181,64,258,1,2,05,3,10,03,21,61,0333,22,23,125,sr,6-6,0,-0673247,7331,41,2026,65925,"orlando,_fl",790,050005835,24,5,11,51,04000,02000,01,02,unnamed:_44,unnamed:_45,115978,115364,0671435,109915,-836032,-674231,-161801,-899655,114857,-535942,-363713,05714,15714,21429,04286,02857,01429,34286,wing_f,580649,1999-05-29
Tyonne Farrell,Morehead St.,OVC,11,27.8,96.6,19.6,48.9,50.49,4.4,13.5,16.7,21.6,12,22,0.545,21,40,0.525,1,6,0.167,1.2,1.3,47.8,So,6-6,22,-0.0151233,93.1804,2.9,2026,127664,"Baltimore, MD",,1.4286377,20.0,34.0,1.0,6.0,0.5882,0.1667,0.0,0.0,,,116.938,123.795,0.649374,27.97,-4.87644,-2.73333,-2.14311,-3.80634,15.9615,-1.56779,-2.23855,0.6923,2.1538,2.8462,1.5385,0.3846,0.1538,5.7692,Wing G,1.95616,2005-10-15
Damone King,Rhode Island,A10,18,20.4,105.3,16.2,51.2,52.96,2.5,6.7,5.4,15.2,4,5,0.8,11,17,0.647,7,25,0.28,1.8,2.9,11.9,Fr,6-2,21,0.140431,98.4074,1.6,2026,127666,"Louisville, KY",,0.6666667,6.0,8.0,5.0,9.0,0.75,0.5556,0.0,0.0,,,104.63,104.545,0.87584,22.8275,-1.78308,-2.032,0.24892,-0.815896,8.1667,-1.08098,0.265079,0.1667,0.4444,0.6111,0.2222,0.3889,0.1111,2.6111,Wing G,10.2248,2005-10-15
Nic Book,USC Upstate,BSth,5,6.9,151.6,12.2,83.3,88.61,13.5,11.7,8.1,19.6,4,4,1.0,5,6,0.833,0,0,0.0,2.2,2.4,66.7,So,6-8,8,1.42477,136.582,7.6,2026,127667,"Christchurch, New Zealand",,1.50017509,5.0,6.0,0.0,0.0,0.8333,,0.0,0.0,,,107.026,108.457,0.891774,8.79204,5.39914,3.63027,1.76887,0.74808,10.2714,0.346536,0.401544,1.1429,2.0,3.1429,0.4286,0.5714,0.1429,4.5714,C,0.0,2006-01-02
Mister Dean,Charleston,CAA,3,7.2,103.0,35.9,52.6,58.27,6.7,15.9,40.2,24.7,11,16,0.688,10,17,0.588,0,2,0.0,2.2,4.4,84.2,So,6-6,3,1.39619,116.576,4.6,2026,127668,"Miami, FL",,1.12498599,7.0,8.0,3.0,9.0,0.875,0.3333,2.0,2.0,1.0,,102.191,107.291,1.70032,12.1465,4.79567,1.73529,3.06039,6.4966,17.4,3.31061,3.18599,1.0,2.6667,3.6667,3.0,1.3333,0.3333,10.3333,Scoring PG,2.20329,2005-10-15
Carmelo Adkins,USC Upstate,BSth,17,70.1,98.7,23.4,44.8,51.76,3.5,15.9,6.3,16.6,58,69,0.841,37,85,0.435,27,88,0.307,0.4,2.1,39.9,So,6-4,4,0.744156,101.1,1.5,2026,127669,"Lubbock, TX",41.4,0.54285714,26.0,59.0,11.0,26.0,0.4407,0.4231,0.0,0.0,,,107.58,109.376,2.53722,87.2157,-2.84772,-1.5792,-1.26852,-0.267037,26.535,0.832281,-1.09932,1.0,3.9,4.9,0.95,0.9,0.1,13.2,Wing G,10.3178,2005-10-15
Isaiah Skinner,USC Upstate,BSth,17,37.2,99.5,12.6,46.9,50.19,2.9,10.0,12.5,21.1,7,8,0.875,3,10,0.3,13,38,0.342,1.7,2.0,16.7,Sr,6-6,2,-0.264402,88.3315,5.5,2026,127670,"Palm Desert, CA",,2.50000004,0.0,4.0,3.0,6.0,0.0,0.5,0.0,0.0,,,109.181,111.003,1.26247,43.0199,-1.15498,-1.71175,0.55677,-2.96209,16.16,-3.43181,0.469714,0.65,1.9,2.55,1.75,0.7,0.3,3.85,Scoring PG,8.39582,2003-10-15
D'Aundre Samuels,Houston Christian,Slnd,17,44.3,93.2,23.0,47.1,48.37,2.8,18.7,19.5,20.2,9,14,0.643,18,45,0.4,21,60,0.35,0.4,2.7,13.3,Jr,6-2,5,0.0807299,94.7659,2.5,2026,127672,"Denver, CO",,1.14812469,12.0,22.0,6.0,23.0,0.5455,0.2609,0.0,0.0,,,113.797,115.588,1.22038,52.326,-4.53977,-1.87631,-2.66346,-3.79195,18.0737,-1.11354,-2.67841,0.4211,2.4737,2.8947,1.6316,0.9474,0.1053,6.5263,Wing G,12.1453,2004-10-15
Cameron O'Kelley,Appalachian St.,SB,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,So,6-3,14,-0.068718,-5.56543,0.0,2026,127676,"Seneca, SC",,1.49992499,,,,,,,,,,,119.073,126.251,0.00638514,0.0172659,-5.66098,-4.77517,-0.885813,-9.41619,8.4667,-6.15135,-3.26484,0.0,1.0,1.0,1.0,0.0,0.0,3.0,PF/C,0.0,2005-10-15
Kyle Edison,Southeastern Louisiana,Slnd,15,21.2,107.0,22.5,43.9,52.49,5.7,15.0,26.2,15.5,21,28,0.75,9,17,0.529,6,24,0.25,0.8,4.7,68.3,So,6-4,5,0.591756,110.084,7.0,2026,127678,"W Plm Bch, FL",,1.63636364,8.0,13.0,1.0,4.0,0.6154,0.25,0.0,0.0,,,101.302,103.483,1.13741,32.492,3.96174,2.26604,1.6957,3.27156,10.2438,0.04427,3.22729,0.5625,1.125,1.6875,1.125,0.75,0.0625,3.5625,Scoring PG,9.3254,2004-10-15
BJ Fisher,California,ACC,5,1.0,0.0,19.9,0.0,0.0,0.0,0.0,0.0,41.1,0,0,0.0,0,1,0.0,0,1,0.0,0.0,0.0,0.0,So,6-1,26,-0.460444,0.00629721,16.9,2026,127679,"Ross, CA",,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,111.909,114.748,0.102017,0.780899,-21.0529,-18.0401,-3.01273,-37.8918,1.4,-29.0363,-8.85543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PF/C,8.07275,2005-10-15
Jeremy Elyzee,Southeastern Louisiana,Slnd,18,76.9,96.5,23.4,44.6,49.46,7.3,11.5,16.0,17.4,50,70,0.714,76,147,0.517,2,30,0.067,3.6,2.7,39.5,So,6-6,0,0.696125,99.9705,3.6,2026,127680,"Hialeah, FL",,0.97562438,55.0,81.0,21.0,66.0,0.679,0.3182,10.0,11.0,0.9091,,106.148,107.977,2.93407,97.5924,0.601089,-1.66902,2.27011,-0.445916,30.3105,-0.778394,0.332478,1.9474,2.7895,4.7368,2.1053,1.3684,0.8947,11.5263,Wing G,3.21357,2005-10-15
Dior Conners,Ohio,MAC,17,27.1,95.2,21.0,45.4,50.63,3.0,5.3,8.2,20.4,15,17,0.882,10,21,0.476,13,44,0.295,0.0,2.0,26.2,Sr,6-3,3,0.102343,96.0196,4.3,2026,127681,"Columbus, OH",,0.80000003,4.0,13.0,6.0,8.0,0.3077,0.75,0.0,0.0,,,114.852,115.775,0.784262,28.8814,-5.22461,-2.12497,-3.09964,-4.78047,11.9158,-2.4429,-2.33757,0.2632,0.5789,0.8421,0.6316,0.4737,0.0526,4.9474,Combo G,12.5443,2003-10-15
Ben Ezeagu,Southern Indiana,OVC,11,14.0,78.6,15.0,33.3,48.47,4.3,8.4,0.0,29.3,11,16,0.688,4,12,0.333,0,0,0.0,2.0,4.4,133.3,Sr,6-7,6,-0.613711,71.8834,9.3,2026,127682,"Toronto, Canada",,0.0,4.0,12.0,0.0,0.0,0.3333,,1.0,2.0,0.5,,103.267,106.356,0.827888,18.9239,-8.30094,-8.52063,0.219683,-9.05432,8.5923,-10.2405,1.1862,0.4615,0.8462,1.3077,0.0,0.6154,0.1538,2.3077,PF/C,0.0,2003-10-15
Jason Clarke Jr.,Appalachian St.,SB,18,38.4,106.6,16.9,44.7,47.16,2.9,9.9,19.9,10.6,14,24,0.583,22,42,0.524,5,24,0.208,0.4,1.8,36.4,So,6-0,5,0.349119,99.9973,4.5,2026,127683,"Silver Spring, MD",,2.5832805,18.0,27.0,4.0,15.0,0.6667,0.2667,0.0,0.0,,,109.305,111.672,1.26837,43.4116,-2.15545,-1.26859,-0.886867,-2.88316,15.6842,-3.03748,0.15432,0.4211,1.4211,1.8421,1.6316,0.4737,0.0526,4.1579,Combo G,5.35869,2005-10-15
Jaiden Lawrence,Southeastern Louisiana,Slnd,18,48.3,92.2,14.9,39.4,42.93,3.1,12.1,6.7,9.1,17,27,0.63,8,22,0.364,17,63,0.27,0.0,2.8,31.8,Jr,6-4,10,-0.518787,85.7096,4.3,2026,127684,"Bowling Green, KY",,1.39996199,8.0,18.0,0.0,4.0,0.4444,0.0,0.0,0.0,,,107.359,109.209,1.75846,58.0596,-2.45521,-2.11365,-0.341561,-3.48209,19.4211,-3.48712,0.00503358,0.5789,2.0,2.5789,0.7368,0.8947,0.0,4.6842,Wing G,10.7445,2003-10-15
Jamil Muttilib,Grambling St.,SWAC,16,62.4,111.7,18.3,56.5,59.53,2.9,11.2,3.5,14.1,28,36,0.778,31,48,0.646,26,76,0.342,2.0,3.9,29.0,Sr,6-6,11,1.32809,108.784,2.6,2026,127685,"Houston, TX",,0.42099279,27.0,38.0,4.0,10.0,0.7105,0.4,8.0,9.0,0.8889,,105.971,109.143,2.27886,78.5768,1.42389,0.716249,0.707642,2.52455,24.2778,2.00369,0.520857,0.5556,2.1667,2.7222,0.4444,1.7222,0.3889,10.2222,Wing G,10.8944,2003-10-15
Mario Andrews,Alabama St.,SWAC,16,17.5,79.9,11.6,31.3,27.93,19.0,19.6,1.5,24.4,0,4,0.0,5,14,0.357,0,2,0.0,1.0,0.5,25.0,Sr,6-7,4,-0.574798,71.2359,5.7,2026,127686,"Independence, LA",,0.33323888,4.0,10.0,1.0,3.0,0.4,0.3333,1.0,1.0,1.0,,116.339,118.994,0.425817,19.1556,-10.449,-5.59206,-4.8569,-10.5577,7.8529,-5.31262,-5.24505,1.7059,1.6471,3.3529,0.1176,0.1176,0.0588,1.1765,PF/C,0.944422,2003-10-15
Micah Simpson,Alabama St.,SWAC,17,84.9,94.7,24.0,44.2,47.68,1.3,10.5,18.3,19.1,38,48,0.792,42,115,0.365,40,116,0.345,0.6,2.3,20.8,Sr,6-2,2,0.670078,99.1374,2.3,2026,127688,"Morristown, TN",,1.1400028,21.0,52.0,21.0,63.0,0.4038,0.3333,1.0,1.0,1.0,,116.419,120.341,1.78098,92.3451,-4.37979,-1.3466,-3.03319,-3.82946,33.1,-0.728473,-3.10098,0.4444,3.1111,3.5556,3.1667,1.3333,0.1667,14.5,Combo G,11.2908,2003-10-15
Makoi Mabor Makoi,UNC Wilmington,CAA,17,18.1,102.8,13.2,53.8,63.09,16.4,15.9,4.2,36.8,6,6,1.0,7,13,0.538,0,0,0.0,0.0,0.0,46.2,So,6-11,13,-0.053694,91.3201,6.8,2026,127690,"Rumbek, South Sudan",,0.45465542,4.0,8.0,3.0,5.0,0.5,0.6,0.0,0.0,,,103.662,109.121,0.663221,19.2217,-4.68968,-3.3045,-1.38519,-6.50146,8.3053,-4.89554,-1.60591,1.2105,1.2632,2.4737,0.2632,0.0,0.0,1.4737,C,0.0,2005-10-15
Cameron McNamee,Dartmouth,Ivy,15,50.2,90.5,15.9,47.8,47.72,3.9,14.5,5.5,17.9,14,31,0.452,8,22,0.364,16,45,0.356,1.0,1.9,46.3,So,6-6,5,-0.655657,84.0451,3.3,2026,127692,"Mission Viejo, CA",,0.93325023,6.0,14.0,2.0,8.0,0.4286,0.25,0.0,1.0,0.0,,110.106,110.924,1.70963,53.9331,-3.08338,-2.51656,-0.566821,-3.87317,20.1529,-2.79958,-1.07359,0.7647,3.0,3.7647,0.8235,0.8235,0.1765,5.7647,Wing G,8.54597,2005-10-15
Camren Daniels,North Carolina Central,MEAC,4,1.3,61.8,25.3,33.3,33.33,13.8,14.8,0.0,29.0,0,0,0.0,1,3,0.333,0,0,0.0,0.0,0.0,0.0,Fr,6-5,4,-0.17579,68.1218,5.0,2026,127693,"Durham, NC",,2.0,1.0,2.0,0.0,1.0,0.5,0.0,0.0,0.0,,,124.52,116.995,0.128087,1.02407,-24.8496,-14.6003,-10.2493,-22.1368,3.0125,-12.0276,-10.1093,0.125,0.5,0.625,0.25,0.125,0.0,1.125,PF/C,0.0,2005-10-15
Daniel Jacobsen,Purdue,B10,19,39.2,126.9,20.2,66.7,66.9,11.1,19.6,5.7,13.9,29,45,0.644,55,80,0.688,2,7,0.286,14.1,0.4,51.7,So,7-4,12,2.14409,132.848,5.1,2026,127694,"Chicago, IL",66.8,0.71430511,43.0,58.0,12.0,22.0,0.7414,0.5455,29.0,31.0,0.9355,,96.0211,90.457,2.44881,66.6771,10.4303,2.31302,8.11727,7.83259,15.6842,3.08943,4.74316,1.3684,2.6842,4.0526,0.5263,0.1053,1.8421,7.6316,C,1.40536,2006-04-25
JaJuan Nicholls,Tennessee Tech,OVC,16,38.7,119.5,22.8,63.0,63.2,10.1,21.0,6.9,12.2,28,46,0.609,51,81,0.63,0,0,0.0,6.0,0.5,56.8,Jr,6-8,7,1.46004,120.641,3.7,2026,127698,"Scranton, PA",,0.57152549,39.0,61.0,12.0,20.0,0.6393,0.6,8.0,8.0,1.0,,110.342,114.822,1.10777,47.9078,-0.598435,-0.121516,-0.476919,1.77601,15.4789,3.06772,-1.29171,1.5263,3.0,4.5263,0.4211,0.2632,0.9474,9.1579,C,0.0,2004-10-15
Christian Anderson,Texas Tech,B12,19,96.0,128.5,24.7,62.3,64.57,2.0,8.0,33.5,17.7,59,77,0.766,60,110,0.545,68,150,0.453,0.7,2.3,29.6,So,6-3,4,6.28466,140.611,1.9,2026,127700,"Atlanta, GA",76.6,2.49996603,36.0,52.0,24.0,58.0,0.6923,0.4138,5.0,6.0,0.8333,,106.982,99.1119,4.84289,118.066,8.94399,7.78678,1.15721,10.1775,38.4053,8.21024,1.96729,0.6842,2.7895,3.4737,7.3684,1.5263,0.2632,20.1579,Pure PG,11.7285,2006-04-02
Jazz Henderson,Texas Tech,B12,5,2.2,66.3,18.3,50.0,50.0,6.8,13.5,17.8,57.2,0,0,0.0,1,1,1.0,0,1,0.0,0.0,0.0,0.0,Fr,5-11,2,-0.32389,64.9946,4.9,2026,127701,"Dallas, TX",,0.66666665,1.0,1.0,0.0,0.0,1.0,,0.0,0.0,,,109.799,107.628,0.316676,2.28277,-6.716,-7.28065,0.564647,-11.7536,3.28,-8.32048,-3.43314,0.2,0.4,0.6,0.4,0.0,0.0,0.4,Wing G,3.41193,2005-10-15
Tyler Spratt,Detroit Mercy,Horz,16,48.3,108.8,20.3,46.4,51.09,5.6,10.3,8.6,12.6,25,30,0.833,19,46,0.413,22,66,0.333,2.0,2.2,26.8,Fr,6-5,1,0.922089,107.216,4.3,2026,127703,"Farmingtn Hls, MI",,1.06243676,9.0,18.0,10.0,28.0,0.5,0.3571,0.0,0.0,,,115.798,116.415,1.27532,52.1253,0.0867424,1.34172,-1.25498,-0.539538,19.6056,1.10239,-1.64193,1.2222,1.8333,3.0556,0.9444,0.6667,0.2778,7.9444,Wing G,12.0085,2005-10-15
Kaden Stuckey,VMI,SC,15,37.2,76.4,15.0,26.8,32.74,10.9,19.6,5.8,21.3,12,23,0.522,11,34,0.324,0,7,0.0,6.5,1.2,56.1,So,6-8,6,-1.333,69.2407,5.5,2026,127704,"Buffalo, NY",,0.52939999,11.0,25.0,0.0,9.0,0.44,0.0,1.0,1.0,1.0,,115.406,116.061,1.06762,44.7299,-7.24851,-8.00428,0.755769,-9.78747,16.0235,-7.44013,-2.34734,1.7647,2.8824,4.6471,0.5294,0.3529,0.8824,2.4706,C,1.72457,2005-10-15
Dan Gherezgher,Northern Kentucky,Horz,18,77.4,103.3,25.0,49.4,52.68,1.4,11.1,14.8,16.8,44,56,0.786,43,96,0.448,51,146,0.349,0.4,1.5,23.1,Sr,6-4,0,1.13883,104.059,2.9,2026,127705,"Brookfield, WI",,1.02044312,27.0,50.0,16.0,46.0,0.54,0.3478,2.0,3.0,0.6667,,113.124,112.732,2.43932,81.5199,-3.96881,-0.968658,-3.00015,-2.83676,29.919,-0.053568,-2.78319,0.4762,2.7619,3.2381,2.381,0.7619,0.0952,15.7619,Combo G,14.626,2003-10-15
Ian Smikle,Tulsa,Amer,16,38.8,104.0,15.8,55.8,54.17,9.8,19.3,8.7,22.0,13,28,0.464,24,43,0.558,0,0,0.0,1.9,1.2,65.1,So,6-10,35,0.263311,98.3416,6.0,2026,127706,"W Plm Bch, FL",,1.0,20.0,33.0,4.0,10.0,0.6061,0.4,2.0,4.0,0.5,,106.781,107.088,1.5274,45.0131,-0.496189,-1.09789,0.601702,-2.77568,15.5778,-2.38093,-0.394753,1.2778,2.8889,4.1667,0.8889,0.2778,0.3333,4.2778,C,0.0,2005-10-15
Alex McFadden,Delaware,CUSA,4,0.6,119.4,31.1,0.0,52.63,0.0,0.0,41.8,0.0,2,4,0.5,0,0,0.0,0,0,0.0,0.0,15.1,0.0,So,6-1,12,0.156657,137.497,9.8,2026,127707,"Wayne, PA",,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,86.7353,83.964,0.183129,1.36739,5.22598,4.84188,0.384101,11.1539,1.025,0.5086,10.6453,0.0,0.0,0.0,0.25,0.25,0.0,0.5,Pure PG,0.0,2005-10-15
Brett Decker Jr.,Liberty,CUSA,15,82.5,122.4,21.5,63.9,65.5,1.1,8.5,4.7,6.9,29,37,0.784,43,80,0.537,51,107,0.477,0.9,0.4,19.8,So,6-3,4,3.60688,124.958,1.5,2026,127708,"Cecilia, KY",,1.35716124,35.0,60.0,8.0,20.0,0.5833,0.4,3.0,4.0,0.75,,114.409,115.623,2.27007,60.983,-0.0447969,3.45783,-3.50263,2.05798,31.9167,5.5929,-3.53492,0.2222,2.6667,2.8889,1.0556,0.4444,0.2778,17.7778,Wing G,13.1529,2005-10-15
Owen Aquino,High Point,BSth,18,63.7,108.7,19.1,57.0,57.7,8.8,17.1,16.9,23.5,31,54,0.574,51,88,0.58,4,12,0.333,7.8,2.6,54.0,Sr,6-8,8,1.02854,105.083,4.5,2026,127709,"Madrid, Spain",,1.23810005,46.0,78.0,5.0,10.0,0.5897,0.5,10.0,12.0,0.8333,,97.8928,102.978,2.87179,101.315,5.11806,0.00569276,5.11237,3.04968,24.2238,0.853153,2.19652,1.9048,3.619,5.5238,2.4762,1.0476,1.619,8.0952,PF/C,1.45482,2003-01-08
Macon Emory,Delaware,CUSA,17,89.0,105.7,18.8,53.5,56.34,5.6,16.8,8.7,15.7,33,45,0.733,51,85,0.6,22,72,0.306,2.3,1.8,28.7,So,6-8,5,1.27625,103.782,3.2,2026,127710,"Devon, PA",,0.81246483,43.0,70.0,8.0,15.0,0.6143,0.5333,10.0,10.0,1.0,,108.738,112.08,2.88768,109.015,-1.44957,-1.12066,-0.328916,-2.03891,36.1611,-1.07129,-0.967623,1.6667,5.6111,7.2778,1.4444,1.0556,0.7222,11.7778,Stretch 4,7.31399,2005-10-15
Izaiah Pasha,Virginia Tech,ACC,13,15.0,88.0,18.0,40.3,43.6,1.0,7.5,13.0,19.0,7,12,0.583,11,26,0.423,1,5,0.2,3.8,2.9,38.7,So,6-4,4,-0.198708,86.824,2.4,2026,127711,"Harrisburg, PA",,1.28560818,7.0,17.0,4.0,9.0,0.4118,0.4444,1.0,2.0,0.5,,103.558,100.902,1.03583,21.5803,-1.46489,-4.3947,2.92981,-1.07505,9.1385,-2.96892,1.89386,0.0769,0.6154,0.6923,0.6923,0.4615,0.3077,2.4615,Combo G,2.44552,2005-10-15
DeSean Goode,Robert Morris,Horz,18,73.6,137.2,19.7,70.3,72.32,12.5,22.8,6.9,13.9,52,66,0.788,89,137,0.65,18,28,0.643,1.0,1.1,40.0,So,6-8,0,4.07708,133.385,3.4,2026,127715,"Fairmont, WV",,0.8461539,77.0,111.0,12.0,26.0,0.6937,0.4615,1.0,3.0,0.3333,,110.377,111.229,2.47311,97.4298,3.24983,3.97566,-0.725832,5.03547,29.84,6.47185,-1.43638,3.45,5.6,9.05,1.1,0.55,0.35,15.05,PF/C,3.06794,2005-10-15
Keenan Garner,Central Michigan,MAC,17,54.1,104.9,18.9,58.5,59.19,10.8,12.3,10.1,22.9,23,39,0.59,42,72,0.583,4,10,0.4,1.6,3.4,47.6,So,6-6,13,0.636274,101.932,4.5,2026,127717,"Fishers, IN",,0.77420938,33.0,55.0,9.0,17.0,0.6,0.5294,4.0,4.0,1.0,,115.349,114.705,1.55674,67.4958,-0.520484,-0.609582,0.089098,-1.62115,21.0421,-0.781506,-0.839641,2.0,2.3158,4.3158,1.2632,1.1579,0.2632,7.1053,Wing G,1.59672,2006-04-25
Charles Dunlap,Coastal Carolina,SB,2,0.5,0.0,0.0,0.0,0.0,0.0,25.7,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,Sr,6-2,30,-0.684889,-5.23528,0.0,2026,127718,"Columbia, SC",,0.0,,,,,,,,,,,104.368,114.068,0.148404,0.74383,-9.64719,-8.17438,-1.47281,-8.8616,3.9667,-8.71906,-0.142542,0.3333,0.6667,1.0,0.0,0.0,0.0,1.3333,PF/C,0.0,2003-10-15
Ryan Mela,Providence,BE,19,52.9,108.8,19.2,49.6,54.92,5.0,17.1,15.2,19.0,34,41,0.829,48,89,0.539,7,29,0.241,0.2,2.2,34.7,So,6-7,11,1.38991,112.384,3.5,2026,127719,"Natick, MA",53.6,1.39282068,39.0,73.0,9.0,16.0,0.5342,0.5625,0.0,0.0,,,111.423,108.164,2.00331,82.0901,1.15667,1.27563,-0.118965,0.737918,21.8526,0.955346,-0.217428,0.9474,3.7368,4.6842,2.0526,0.8947,0.0526,7.9474,Wing G,3.7694,2004-07-19
Zawdie Jackson,FIU,CUSA,15,69.4,114.3,18.8,41.0,52.34,2.3,8.6,20.9,13.3,61,72,0.847,29,71,0.408,11,40,0.275,0.0,2.6,64.9,Sr,6-0,2,1.8234,112.38,2.9,2026,127723,"Stone Mountain, GA",,2.65222856,20.0,40.0,9.0,31.0,0.5,0.2903,0.0,0.0,,,113.967,112.028,2.2565,67.1335,-0.521734,1.18583,-1.70756,0.00383985,27.0235,0.372012,-0.368172,0.5882,2.0588,2.6471,3.5882,1.4706,0.0,10.6471,Scoring PG,5.27248,2002-10-15
Tyler Tanner,Vanderbilt,SEC,19,76.0,126.3,24.7,56.4,62.24,1.0,11.6,29.5,13.7,78,89,0.876,75,136,0.551,32,82,0.39,2.0,4.4,40.8,So,6-0,3,4.59644,137.017,3.0,2026,127726,"Brentwood, TN",,2.77785384,62.0,91.0,13.0,45.0,0.6813,0.2889,13.0,13.0,1.0,,99.9364,95.1867,4.24823,124.559,9.95151,6.39261,3.5589,11.1776,30.6053,6.77204,4.40551,0.2632,3.2105,3.4737,5.2632,2.4737,0.5263,17.0526,Scoring PG,7.73412,2006-02-01
Eduardo Klafke,Mississippi,SEC,19,27.0,113.9,14.9,50.0,56.7,1.1,13.9,14.4,15.4,16,19,0.842,11,22,0.5,7,21,0.333,1.2,3.1,44.2,So,6-5,8,0.588355,109.132,3.7,2026,127728,"Franca SP, Brazil",70.0,2.1246735,3.0,5.0,8.0,17.0,0.6,0.4706,1.0,1.0,1.0,,102.881,99.8523,1.33574,39.7138,2.32657,0.425281,1.90129,2.921,10.8842,-0.0667986,2.9878,0.1053,1.3684,1.4737,0.8947,0.5789,0.1053,3.1053,Combo G,6.01911,2005-11-11
John Bol,UCF,B12,18,37.6,125.0,14.9,71.9,72.18,12.0,20.9,3.6,22.1,14,20,0.7,41,57,0.719,0,0,0.0,5.0,1.0,35.1,So,7-2,7,1.43657,120.97,6.1,2026,127729,"Boma, South Sudan",90.0,0.37495781,32.0,42.0,9.0,15.0,0.7619,0.6,4.0,4.0,1.0,,103.773,99.4393,1.88001,56.6323,4.98476,1.78655,3.1982,3.2573,15.0444,1.03773,2.21957,1.6111,2.7778,4.3889,0.3333,0.2778,0.6667,5.3333,C,0.0,2004-09-20
Royce Parham,Marquette,BE,20,64.6,107.1,19.4,51.2,53.42,7.4,11.0,6.5,12.7,37,58,0.638,58,102,0.569,19,67,0.284,2.9,1.4,34.3,So,6-8,13,1.54712,110.703,3.0,2026,127731,"Pittsburgh, PA",80.2,0.73913047,52.0,80.0,6.0,22.0,0.65,0.2727,9.0,12.0,0.75,,112.399,107.738,2.4855,80.9143,0.849987,0.303505,0.546482,0.431213,26.33,1.34359,-0.912376,1.9,2.45,4.35,0.85,0.65,0.7,10.5,Wing F,7.17386,2006-07-31
Nojus Indrusaitis,Pittsburgh,ACC,18,55.8,93.9,22.5,45.1,46.21,3.5,13.1,13.2,18.1,15,27,0.556,27,71,0.38,25,72,0.347,0.9,3.0,18.9,So,6-5,25,0.455014,99.3247,2.9,2026,127736,"Lemont, IL",85.6,1.0370667,21.0,42.0,6.0,29.0,0.5,0.2069,1.0,1.0,1.0,,107.822,104.548,2.39436,69.221,-1.04214,-1.13694,0.094801,-1.30077,22.3278,-1.06477,-0.236,0.6667,2.3333,3.0,1.5556,1.1111,0.1667,8.0,Wing G,10.8383,2006-04-25
Khalil Williams,Bryant,AE,9,10.8,68.2,24.5,33.9,35.12,3.0,17.5,16.3,23.6,1,1,1.0,5,16,0.313,3,12,0.25,0.0,0.8,3.6,So,6-5,2,-0.645409,70.8611,3.2,2026,127739,"Washington, DC",,0.75003436,3.0,11.0,2.0,5.0,0.2727,0.4,0.0,0.0,,,113.171,117.085,0.524742,10.855,-13.5241,-8.99909,-4.52502,-12.5422,7.3545,-7.54161,-5.00059,0.1818,1.1818,1.3636,0.5455,0.0909,0.0,2.1818,Wing G,9.91413,2005-10-15
Frankie Vassalluzzo,Bryant,AE,2,0.6,0.0,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,1,0.0,0,1,0.0,0.0,0.0,0.0,So,6-0,21,-0.652253,-0.532648,10.0,2026,127740,"Boca Raton, FL",,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,,,121.69,118.357,0.118636,0.335183,-26.8977,-17.1435,-9.75414,-33.3925,1.65,-21.659,-11.7335,0.0,0.25,0.25,0.0,0.0,0.0,0.0,PF/C,14.8712,2005-10-15
Langston Bailey,Bryant,AE,3,0.9,105.6,29.5,83.3,83.33,18.1,0.0,0.0,33.4,0,0,0.0,1,2,0.5,1,1,1.0,0.0,0.0,0.0,So,5-10,6,0.182983,118.968,19.4,2026,127741,"Riverdale, MD",,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,,120.522,122.55,0.0925233,0.57282,-9.67622,0.110886,-9.78711,8.40678,2.6,10.2828,-1.876,0.25,0.0,0.25,0.0,0.0,0.0,2.0,PF/C,9.91413,2005-10-15
Nick Janowski,St. Thomas,Sum,17,80.4,119.6,23.4,59.9,61.73,4.2,15.0,10.9,8.5,51,74,0.689,69,110,0.627,35,93,0.376,0.2,1.5,36.5,Fr,6-4,23,3.07349,121.009,1.3,2026,127743,"Pewaukee, WI",73.8,1.54166663,66.0,92.0,3.0,18.0,0.7174,0.1667,0.0,0.0,,,110.091,110.747,2.75532,86.5071,0.99643,2.76366,-1.76723,2.12158,30.995,4.20912,-2.08754,1.15,4.15,5.3,1.85,0.75,0.05,16.2,Wing G,9.67235,2005-10-15
Justin Bolis,Nebraska,B10,9,2.2,89.2,10.0,0.0,34.48,0.0,26.5,8.7,0.0,2,4,0.5,0,1,0.0,0,0,0.0,8.4,0.0,400.0,So,6-8,7,-0.105508,76.4548,5.0,2026,127744,"Lincoln, NE",,0.99990003,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,91.2803,91.3816,0.273564,3.70347,0.555453,-5.971,6.52645,-1.00346,1.7889,-4.82922,3.82576,0.0,0.4444,0.4444,0.1111,0.0,0.1111,0.2222,C,0.0,2004-10-15
