rk,team,conf,rec,adjoe,oe_rank,adjde,de_rank,barthag,rank1,proj_w,proj_l,pro_con_w,pro_con_l,con_rec,sos,ncsos,consos,proj_sos,proj_noncon_sos,proj_con_sos,elite_sos,elite_noncon_sos,opp_oe,opp_de,opp_proj_oe,opp_proj_de,con_adj_oe,con_adj_de,qual_o,qual_d,qual_barthag,qual_games,fun,conpf,conpa,conposs,conoe,conde,consosremain,conf_winpct,wab,wab_rk,fun_rk,adjt,team_key
193,New Orleans,Slnd,13-15,110.2549817322026,157,112.40774380173698,242,0.4446337227238102,193,14.277362382673129,16.722637617326875,12.277362382673129,9.722637617326871,11-8,0.4995885041766988,0.7463091363080643,0.3827208363249996,0.5055787290507685,0.7463091363080641,0.4070981079000568,0.8100562974448892,0.5969072257403567,109.43349089102696,108.40665421670964,109.3936249104866,108.2126750456724,110.1992740275409,113.00303665577346,100.4260289992436,103.31194543439533,0.4192596877115156,4.0,0.0237336728660279,1476.0,1455.0,1329.225,1.110421486204367,1.0946228065225976,0.5614874945420856,0.5789473684210527,-8.170353634527892,199,122,69.7159314898413,new orleans
194,Northern Kentucky,Horz,17-11,108.7108131896156,186,110.9740350626092,202,0.4410362937399945,194,18.36868224278871,12.63131775721129,10.36868224278871,9.63131775721129,9-8,0.356125205356473,0.3014616510374796,0.3914957405040569,0.3668164733255233,0.3014616510374796,0.4027616255839474,0.905981165958007,0.889893805189515,110.55347726358642,114.56636200387833,110.76410597712416,114.52346274502948,108.61155060047146,110.2725445754409,100.00052061742872,115.44493364703352,0.1608914748327596,1.0,0.0069593770681583,1395.0,1334.0,1220.0375,1.1434074772291836,1.0934090140671906,0.4666016410366598,0.5294117647058824,-7.43663616724778,180,161,69.34560978966543,northern kentucky
195,Siena,MAAC,18-10,109.1607709123176,174,111.44525946873492,216,0.4407336016013463,195,20.15783442072665,10.842165579273342,13.157834420726658,6.8421655792733445,11-6,0.3107798202703541,0.3350044217515878,0.2951050781354382,0.3041347522548215,0.335004421751588,0.2871564340315999,0.9271011142681094,0.8924374351480311,103.9555174420686,112.6328856572042,103.88172665617516,113.00944352585618,111.45453317847029,111.66034246433274,91.6515146722375,105.6116481225008,0.1637735952717088,1.0,0.0100338896343966,1242.0,1131.0,1084.275,1.1454658642871964,1.0430933111987273,0.2421141174431831,0.6470588235294118,-7.007053410756838,171,150,64.38342943292238,siena
196,Marshall,SB,18-11,112.73824485129424,114,115.13518278745232,286,0.4398084223313115,196,19.4913554793256,11.508644520674398,11.491355479325602,6.508644520674399,10-6,0.419002615735602,0.4555666894048268,0.3892943058793572,0.4090837532798687,0.455566689404827,0.3755127438562881,0.8946246458141806,0.8571953266038489,108.2316256095162,110.81520735458348,108.05733618782097,111.12506644902903,113.52935031398071,115.6542984149363,115.51803690282178,123.51510981433157,0.3165281352959369,1.0,0.0914970670203184,1289.0,1235.0,1115.35,1.1556910386874075,1.1072757430403013,0.2652602476717356,0.625,-6.558434521527358,156,18,69.27365880280965,marshall
197,Quinnipiac,MAAC,18-10,103.90602232067482,271,106.21687805459284,105,0.4370960885909559,197,20.263943886955985,10.736056113044016,13.263943886955984,6.736056113044016,11-6,0.3596904185121631,0.4491845508625272,0.3017824505207513,0.3431864639733499,0.4491845508625272,0.2848875161843026,0.8969763779291361,0.8105364067893169,105.94792635746404,111.94490375126472,105.53267441328038,112.3186748451961,101.84041812120986,104.74954919864663,115.17922305905054,113.6670400756056,0.5379227513531584,2.0,0.0526963078028008,1251.0,1171.0,1179.05,1.061023705525635,0.9931724693609262,0.1891495549444266,0.6470588235294118,-5.826760422321614,135,66,69.96927845966665,quinnipiac
198,Towson,CAA,14-13,103.26129169727945,288,105.56459488635032,95,0.4369141982613708,198,16.12407417463681,14.875925825363192,8.124074174636808,9.875925825363192,6-8,0.4441409603187505,0.4625130718694297,0.4270811424502627,0.4392349214896643,0.4625130718694297,0.4224229239931672,0.856714407133951,0.7850064996611825,110.25429264273356,110.11330470767896,109.98993361581678,110.4061573767394,102.49877504008228,105.49022654955073,93.92492208926768,102.0985864656366,0.2769591171642879,3.0,0.0070770268011476,943.0,946.0,910.5375,1.0356520187252034,1.038946775942781,0.4061191593933333,0.4285714285714285,-7.723798880010574,190,159,63.690749197341816,towson
199,Jacksonville St.,CUSA,13-14,106.99885877241094,225,109.49596834036204,174,0.4340613118145889,199,14.946738669416744,16.053261330583258,9.946738669416744,10.053261330583256,8-8,0.3989550914677949,0.2835349823378416,0.4783064164946378,0.4055204108941732,0.2835349823378416,0.4726123966001554,0.9063821076609786,0.9358663449562298,108.1593471116424,110.41742100544252,108.432627493529,110.66386126511914,108.28061374633084,108.14665266366625,0.0,0.0,0.0,0.0,-0.0694816187962168,1144.0,1135.0,1060.525,1.0787110157704909,1.0702246528841846,0.4498363170222256,0.5,-10.347546426009435,248,321,64.82102607788036,jacksonville st
200,Columbia,Ivy,15-10,109.1945845866507,173,111.76066687854396,226,0.4336131781626084,200,16.421869744912236,11.57813025508776,5.421869744912238,8.578130255087762,4-7,0.3861305105963874,0.3409845812763482,0.4435889660946191,0.3971289371073127,0.3409845812763483,0.453273292938277,0.8835005160160578,0.8735066665886635,109.36562935028245,112.2466282081724,109.32984582178716,111.9332535363102,107.377773774233,115.48800508218788,98.4959722768283,108.45565410481152,0.2482913949230125,2.0,0.0422146586296188,803.0,864.0,740.3500000000001,1.0846221381778889,1.1670156007293846,0.4887824913650225,0.3636363636363636,-6.110308351730067,144,89,66.5330797422225,columbia
201,Mercer,SC,18-11,111.99796742801158,127,114.68187292314396,279,0.432334100934339,201,18.983915552577784,12.016084447422212,10.983915552577788,7.016084447422212,10-6,0.3494113002586462,0.4371671182500147,0.2781096981406591,0.3552817469733685,0.4371671182500148,0.2961423121624572,0.8847874213537037,0.8035106168674029,108.75158469298806,113.71078719249076,108.85308399664416,113.62417960872573,111.91235540417595,115.97212837158013,103.1077395081519,98.87147855042296,0.6183302343809007,3.0,0.0223472184496028,1329.0,1230.0,1102.7875,1.2051279144894187,1.1153554061865951,0.4404032243368412,0.625,-6.559479516370238,157,125,69.14039814723515,mercer
202,La Salle,A10,8-19,104.10366756548852,268,106.60635405459684,112,0.4321233945056554,202,9.265219038858408,21.734780961141592,5.265219038858409,12.734780961141592,4-10,0.5761960647293091,0.5232407256456499,0.6253688795927069,0.583954767479311,0.5232407256456499,0.6278037976925105,0.7971866321712494,0.8014804222887671,111.88060965728356,106.90472046158504,111.72366957551016,106.66467793319968,103.82475051920768,104.2927350047036,100.8128890080946,107.39065394022712,0.3258797980674409,4.0,-0.0749599990245508,902.0,994.0,915.3375,0.9854288718642032,1.0859382468215275,0.6363260110418232,0.2857142857142857,-11.780717905990604,278,332,64.56596894152001,la salle
203,Campbell,CAA,13-15,110.5561783603271,154,113.27161800104798,254,0.4306877597331263,203,14.516569971240894,16.483430028759102,8.516569971240894,9.483430028759106,7-8,0.4784882827245319,0.5194644034885313,0.442975644729066,0.471083534324016,0.5194644034885314,0.4361417954829771,0.8369288486647238,0.7522840550598816,110.2774663861174,108.95762032928134,109.6993102848137,108.9697935051616,112.1638195060861,112.53824281441253,97.17384183109613,112.68763154345685,0.1540271651435067,5.0,-0.0065971438307586,1178.0,1167.0,1045.35,1.1268952982254747,1.1163725068158992,0.4019725492525329,0.4666666666666667,-8.777169708153465,218,195,69.93627140023035,campbell
204,Howard,MEAC,18-10,103.44791300583108,283,106.28699060394057,107,0.422783145840051,204,20.448474123807028,10.55152587619297,10.44847412380703,3.5515258761929704,8-3,0.2400892852559142,0.3428973004069015,0.0812041709316611,0.2283456873292224,0.3428973004069015,0.089247300020612,0.9228068331848288,0.8694867574886957,102.75617637358756,114.028083475423,102.26076435949852,114.62236975148492,103.0557627552774,103.5574328374345,100.6365678389017,112.6015749128294,0.215529672950143,2.0,-0.0770770103301814,873.0,681.0,771.2750000000001,1.1318919970179246,0.8829535509383811,0.1187387733467651,0.7272727272727273,-7.020247108159014,172,338,69.01115724005004,howard
205,Tarleton St.,WAC,14-14,104.1611974564479,266,107.05683262779765,122,0.4218138201282821,205,14.914876278112985,16.085123721887015,5.914876278112982,12.085123721887015,5-10,0.4280326465550118,0.3835015684714302,0.4666262475607824,0.4473323289744858,0.3835015684714302,0.4934323226711371,0.853967221879675,0.8220114608069016,108.08478376257248,107.92859198151932,108.0848342761871,107.34816703929584,101.94194671778727,106.68478989237536,105.75276371730068,113.19562536813042,0.3138553983358828,4.0,-0.0206565263128639,1060.0,1118.0,1064.3625,0.9959013024228118,1.0503940151968902,0.6274626982229102,0.3333333333333333,-8.847983956816291,222,225,69.57132674172136,tarleton st
206,Drexel,CAA,14-14,103.74365182032642,277,106.67410871119615,114,0.420593305032375,206,15.420237539825896,15.579762460174104,9.420237539825896,8.579762460174102,8-7,0.381285267693783,0.3360090786452641,0.4205246315358328,0.391833263151596,0.3360090786452641,0.4321507297395022,0.9103129963814988,0.9234369658796427,106.24758664569954,110.9809404361228,106.53163323346524,110.79957772707566,101.71139406475513,102.6488127818208,0.0,0.0,0.0,0.0,-0.0526962858680438,990.0,985.0,964.3125,1.0266381489403071,1.021453107784043,0.4902812207578496,0.5333333333333333,-10.51141997786525,250,299,64.08289327911578,drexel
207,Monmouth,CAA,14-14,105.30381292333874,254,108.32984036674176,151,0.4192612537477254,207,15.910934020743294,15.089065979256706,9.910934020743294,8.089065979256707,8-7,0.4189585584171717,0.3775182296736811,0.4548735099948635,0.4084792847123986,0.3775182296736811,0.4308400466848055,0.8972071236564944,0.8902885713215686,106.90478696436338,109.65633417845794,107.06686863316564,110.32666684115256,103.77147156051764,105.2073137396225,106.8874624342261,102.7890317791434,0.6105502056414576,2.0,-0.0088759898547605,1068.0,1058.0,1026.8874999999998,1.0400360312108192,1.0302978661245756,0.3106727301345156,0.5333333333333333,-9.679978467588466,235,201,66.9283030109998,monmouth
208,Cal St. Fullerton,BW,15-14,108.3762513673322,194,111.64032132199443,222,0.415507566796795,208,16.11389276373507,15.88610723626493,11.11389276373507,8.88610723626493,10-7,0.4818611828590847,0.5220938079436769,0.4534616827993725,0.4907925907442066,0.5220938079436769,0.4720118604245245,0.854756864149347,0.804162201501217,110.07403828027893,109.21703059457712,109.83544089198178,108.77265922535646,107.0702459770249,109.9352625434998,92.67421855882422,113.98393536342012,0.0847010416948164,2.0,0.0706377700682387,1349.0,1338.0,1255.725,1.074279798522766,1.065519918772024,0.5771295336337189,0.5882352941176471,-8.153901964771235,198,42,72.7679295528315,cal st fullerton
209,James Madison,SB,16-13,109.86498500361348,161,113.26865831377091,253,0.4131718365482914,209,17.431749358324392,13.568250641675606,9.431749358324394,8.568250641675606,8-8,0.3991280379809093,0.3991161880149884,0.3991376660782199,0.3910397270853514,0.3991161880149884,0.3852067275250578,0.893258878740436,0.8557728217065844,107.36869956633662,111.2162756246478,107.13877604542635,111.35153151772344,107.7721866091288,111.26429491392273,111.72787192553434,110.93358239170992,0.5205002874919955,2.0,0.0291550767369055,1170.0,1154.0,1071.1750000000002,1.092258501178612,1.077321632786426,0.2737592190997618,0.5,-8.54082483922052,212,113,65.30952275488806,james madison
210,Queens,ASun,17-12,115.06084980030865,89,118.80059210767136,331,0.4090653169595692,210,17.790947919622607,13.209052080377392,12.790947919622608,5.209052080377394,12-4,0.3740569913230588,0.5252108845811596,0.2512444530508522,0.3790714848954918,0.5252108845811596,0.2735263629002874,0.8518105630096039,0.713110687087207,109.60321474045168,114.56216324674416,109.6762130678504,114.44929179631237,114.00135756685752,115.76487603560766,110.77292455349712,125.80719134355516,0.1879198572470366,5.0,0.0208897227162488,1379.0,1261.0,1122.9375,1.228029164579507,1.1229476262035956,0.4517816416957695,0.75,-6.568435995311191,158,130,69.28776826788473,queens
211,Stony Brook,CAA,17-11,106.47862275490792,237,109.9496985116552,182,0.4088055285836702,211,18.111890840739765,12.888109159260232,10.111890840739768,7.888109159260234,9-6,0.3840879231973688,0.3662168147971627,0.3995762171442141,0.3986848356070303,0.3662168147971627,0.4221339617474901,0.9031479363736716,0.8995619484470351,106.71911669421414,110.58679407664332,106.87982779534173,110.17020653241896,106.79961047591748,109.6937667454853,0.0,0.0,0.0,0.0,0.0608594621534642,1093.0,1084.0,1005.95,1.0865351160594463,1.0775883493215368,0.5349226847638707,0.6,-7.344947724360353,176,53,65.62338506551262,stony brook
212,Denver,Sum,15-15,116.45317987445684,75,120.28589600991522,347,0.4079627118268918,212,15.668924583241898,15.331075416758102,8.668924583241898,7.331075416758101,8-7,0.4275139451668125,0.494050689708749,0.3609772006248765,0.4202346495845498,0.494050689708749,0.3510321119681134,0.853113550469849,0.7791732157371537,110.26329856987084,111.14217447919336,109.93571438187664,111.24165236040156,115.988115510454,117.9853011466992,112.07706301731707,109.83673018548686,0.5577917130209382,3.0,-0.0045085753597733,1241.0,1186.0,1029.5875,1.2053370888826838,1.1519176369176978,0.2018557821166686,0.5333333333333333,-9.08183981631506,227,191,67.69648335821645,denver
213,Lipscomb,ASun,18-11,106.86700397456374,227,110.4921159312768,190,0.4052518753948003,213,19.12117717746669,11.878822822533309,12.121177177466691,5.878822822533305,11-5,0.3696309713707461,0.4675539404756627,0.2900685589730013,0.3641381507566926,0.4675539404756627,0.289448969292992,0.8666715482494094,0.757207773196263,109.845396544311,113.73689898788132,109.69303108648718,113.9372694064149,105.89901680943936,111.43958596479028,99.61358324092352,104.21349121791869,0.3730521332286748,4.0,0.0609881582692192,1276.0,1201.0,1111.2125,1.1482952180613517,1.08080137687436,0.2844922518529174,0.6875,-5.962258783696497,140,52,69.72124167952964,lipscomb
214,Indiana St.,MVC,10-19,107.75472678244284,213,111.4880638231753,217,0.4033107049675147,214,10.598090298273055,20.401909701726943,3.598090298273057,16.401909701726943,3-15,0.4648161922543403,0.2984025926515048,0.5665133920116286,0.4749539444940642,0.2984025926515048,0.572057188007472,0.8519334122813865,0.8780901193518509,108.4569017432001,108.12878314259297,108.3166418188272,107.70060353263978,108.84326023953076,112.39951350727009,101.54989049013372,106.36388655709524,0.369903033642546,2.0,-0.1180554182763197,1329.0,1432.0,1263.375,1.051944197091125,1.133471851192243,0.6219513519700617,0.1666666666666666,-13.305208916410416,305,359,68.23123703496731,indiana st
215,Buffalo,MAC,16-11,112.55236223792012,118,116.46420740594816,306,0.4030187703839035,215,17.752941047698812,13.247058952301192,7.752941047698809,10.247058952301192,6-8,0.364253398386887,0.2875373606206893,0.4354897191697849,0.3810164432456626,0.2875373606206893,0.4485291140303656,0.9035041122168616,0.9356828887948307,106.87049249394212,111.74713790011867,107.43388293855638,111.60825355282536,112.94488307784648,115.16467664875606,0.0,0.0,0.0,0.0,0.0318416438656777,1109.0,1096.0,966.775,1.1471128235628767,1.1336660546662876,0.494166996042398,0.4285714285714285,-7.627803069439195,185,110,66.12365631648136,buffalo
216,San Diego,WCC,11-18,108.8418190946577,182,112.95018137513132,249,0.3950606167421182,216,11.59055582097555,19.409444179024447,5.590555820975553,12.40944417902445,5-11,0.5148423177698782,0.3894314155809987,0.6167386757983429,0.5162273647778338,0.3894314155809987,0.6078022169755481,0.8260472936012656,0.8889085117673289,110.56282262467026,107.61434092441628,110.50421267508048,107.66357264000452,108.90022987018922,110.59875208311313,105.4414292665536,112.1550978694694,0.3296294370617035,5.0,-0.0435119488353432,1185.0,1280.0,1127.475,1.0510210869420606,1.1352801614226478,0.536310546393191,0.3125,-11.280231266273525,266,275,68.58367010410812,san diego
217,Detroit Mercy,Horz,13-13,109.69574334698252,164,113.87384711739628,261,0.3941555415491172,217,14.128300657559937,14.871699342440063,11.128300657559937,8.871699342440063,10-7,0.4191721580400325,0.4734016990932003,0.3904624010118848,0.427852189966676,0.4734016990932003,0.40735491085974,0.8741784839629377,0.7870746292360424,110.26028948883902,111.95130457221372,110.62336335295532,112.1164320297836,109.74535120271848,111.994605213382,98.02039445670472,108.21462917321514,0.2427205639259371,1.0,0.0063661980800554,1353.0,1336.0,1186.4250000000002,1.140400783867501,1.1260720230945906,0.5030791333309196,0.5882352941176471,-8.563948634401346,213,165,69.02312495224376,detroit mercy
218,Ohio,MAC,15-13,108.3332538804248,195,112.4828308492487,243,0.3935851222302601,218,16.061954900227313,14.938045099772689,10.061954900227311,7.938045099772686,9-6,0.4254642123517286,0.4411984304178294,0.4118278900277746,0.4395399621683759,0.4411984304178293,0.4383421795437707,0.8703935819287809,0.8380757017693647,108.8861392026243,110.24776699316398,109.44391165739924,110.36207164573092,106.65373709008765,110.65362452872544,111.09586775285268,115.9396175447437,0.379711208927377,2.0,0.036642807178903,1144.0,1141.0,1050.325,1.0891866803132364,1.086330421536191,0.5709136271237515,0.6,-8.177333984795558,202,99,68.59560745802366,ohio
219,San Jose St.,MWC,7-20,110.87881061796404,147,115.24297523432686,288,0.3907986031370513,219,8.58137618096013,22.41862381903987,3.5813761809601274,16.418623819039873,2-14,0.6296609776968309,0.5004687134622983,0.718480659358072,0.615811052174956,0.5004687134622983,0.6792493384669178,0.7708771914953229,0.8205110212789304,113.54472933128906,106.2569045985747,113.06781669591642,106.69063936464332,110.10286630596502,115.06811382558804,109.43285109057136,115.16539182224597,0.3572847282667378,7.0,-0.0560811078954983,1077.0,1277.0,1047.1125,1.0285427783547614,1.219544222803185,0.522324054902301,0.125,-11.457542003536982,272,304,64.48359134115972,san jose st
220,South Dakota St.,Sum,13-16,108.5670593968278,191,112.88231392829503,248,0.3897782801509994,220,14.302146284343348,16.697853715656652,7.302146284343349,8.697853715656652,6-8,0.4057700945337359,0.4358740895583107,0.3735158141502628,0.3932351470562206,0.4358740895583107,0.3532611384605111,0.87973334328166,0.834903842125967,109.14477043013612,110.9557166832122,108.58037996893124,111.21229447641782,107.89279829645167,113.80703934915822,112.70492097221378,108.2038406313184,0.6150752043044885,1.0,-0.0677104565993756,1082.0,1052.0,945.2875,1.144625312404956,1.1128889359057428,0.2114784086322492,0.4285714285714285,-11.139689953941415,261,320,67.15107312778746,south dakota st
221,Bethune Cookman,SWAC,15-13,104.58590946243469,260,108.77950293078854,161,0.3888587263682282,221,16.507085525359482,14.49291447464052,13.50708552535948,4.4929144746405205,12-3,0.3902006675235259,0.6310424163679514,0.1814711518583572,0.3836067908965774,0.6310424163679514,0.2049032836116962,0.8282086803662695,0.6353810118355173,107.63745966562664,111.18108244613978,107.13493157160885,111.02020549311813,103.39332374944952,105.55478265399044,100.8900798727605,113.60521257537395,0.2034248993355938,6.0,-0.0069604100950537,1185.0,1047.0,1080.9625,1.0962452444002453,0.9685812412549004,0.3220639423783915,0.8,-6.780718175943654,165,197,68.52379350616839,bethune cookman
222,Rice,Amer,11-15,110.69916569351676,152,115.25937199761464,289,0.3859804647299223,222,12.869334601972058,18.130665398027944,6.8693346019720565,11.130665398027942,5-8,0.454878637524206,0.3942565028850425,0.5155007721633694,0.4649123654205466,0.3942565028850425,0.5159415994739662,0.8646341043909298,0.870033796084843,109.13916979181153,109.01106637128667,109.0626671158858,109.02123190729358,112.29197716307492,116.1378005674286,99.65705443836195,118.00424206531316,0.1252818218516612,2.0,-0.0459735510355842,952.0,1009.0,862.9249999999998,1.1032244980734134,1.1692789060462965,0.517087750481518,0.3846153846153846,-10.31657693559955,246,283,65.30895161861176,rice
223,Drake,MVC,12-17,110.09310166204516,160,114.80768872851304,281,0.3817283236186735,223,12.518022774033282,18.48197722596672,6.518022774033282,13.481977225966718,6-12,0.482228709516509,0.3437927197740983,0.5668284810257602,0.492426042725496,0.3437927197740983,0.574174370348765,0.8686129773997696,0.9262373577632896,108.84624022761255,108.5781909019612,108.79761791808777,108.18396017657476,108.16768469735008,114.25462042686982,132.4358192264095,132.25497041711645,0.5039285817888736,1.0,-0.025420679911653,1320.0,1428.0,1251.5749999999998,1.0546711143958614,1.1409623873918864,0.6402873742558085,0.3333333333333333,-11.734520402242412,275,237,67.15884950348575,drake
224,Lamar,Slnd,12-16,106.8112846675499,229,111.42816463425872,215,0.3806853744731868,224,13.758247356203892,17.241752643796108,8.758247356203892,13.241752643796108,7-12,0.417968700105944,0.3849298881844125,0.433618663647722,0.4047055187684313,0.3849298881844125,0.4127955494618935,0.8827916612872314,0.8517953805896417,107.56676283696146,109.65834157197044,107.52931619219886,110.35087438074795,106.1361530734048,111.03410866010152,113.5822223646338,114.62722966752808,0.4736939656585646,3.0,-0.066233468578314,1321.0,1325.0,1230.9625,1.0731439828589415,1.076393472587508,0.2809158262849789,0.3684210526315789,-11.234381619362992,265,318,64.96521591653872,lamar
225,Cal Poly,BW,12-16,108.928037986508,179,113.74256441157507,260,0.3781571413524496,225,13.894514108092991,18.105485891907005,9.894514108092991,10.105485891907009,8-8,0.4940395575104695,0.5064124884798037,0.4847598592834688,0.4872015878222743,0.5064124884798039,0.4756750474277565,0.8542904408954111,0.8047490940300374,109.40807973724054,107.8693546738369,108.7626689749975,107.89938099073404,109.0062228348428,114.0997009758657,107.66566900495592,110.96049712874694,0.4141949953667642,2.0,0.0226637221045452,1302.0,1334.0,1197.5625,1.0872083920463442,1.1139293356296645,0.4393358000049074,0.5,-10.322406001638187,247,124,73.6783397885408,cal poly
226,Nebraska Omaha,Sum,15-14,109.22832916798922,172,114.08518572447464,266,0.3774685206655463,226,15.67078276153272,15.32921723846728,8.670782761532719,7.329217238467281,8-6,0.3720915437497639,0.407280480838084,0.3343891111551353,0.3801790053165254,0.407280480838084,0.3547713720150642,0.8974320157576751,0.8719479420876565,109.07901490849872,112.39199864995538,109.26451832219284,112.33374051040695,109.26777951783868,112.44396240002632,98.31794640801182,114.95271766955145,0.1421416836181085,1.0,-0.0188754614921806,1097.0,1066.0,964.7,1.137141080128537,1.1050067378459625,0.4974471980345668,0.5714285714285714,-9.936733894924611,242,222,67.25945012349061,nebraska omaha
227,Coastal Carolina,SB,17-12,102.50610656816612,295,107.16035778372984,124,0.3750420723061712,227,17.840870158343957,13.159129841656046,9.840870158343954,8.159129841656044,9-7,0.3818881201662989,0.4087055289356455,0.3600989755412044,0.3823071657324929,0.4087055289356454,0.3632416811968825,0.9078738839748604,0.8765038567854779,107.13326522850184,111.81448745785087,107.08527746400902,111.7456471401553,102.611453993487,107.23674369736638,98.28968999201936,122.06275575612209,0.0764854589323466,1.0,0.0751344550123185,1141.0,1148.0,1093.075,1.0438442009926123,1.0502481531459416,0.3883833264423068,0.5625,-8.176033568242408,201,38,67.19802003854376,coastal carolina
228,UMBC,AE,18-8,106.17135263199756,242,111.08424991599232,206,0.3728059633202499,228,20.03520241650535,8.96479758349465,13.03520241650535,2.9647975834946507,11-2,0.240652332097819,0.3210514759465378,0.1602531882491001,0.2358635543242184,0.3210514759465378,0.1666483680060839,0.9292600504760412,0.8741181974789924,102.82087781371564,115.20133799815842,102.63985633075582,115.36884774020278,106.75187598851332,108.82338325499744,101.46408634186572,115.62289081703892,0.1820925603450542,1.0,0.0053081567692352,968.0,845.0,853.0625000000001,1.1347351454318997,0.99054875815078,0.1943608136196803,0.8461538461538461,-5.367995832386792,124,169,65.86742884326515,umbc
229,Eastern Michigan,MAC,10-18,103.82936122338448,274,108.65110457226008,159,0.3723799165621709,229,11.062829233546472,19.93717076645353,5.062829233546472,12.937170766453528,4-11,0.4669909665214818,0.496898764525672,0.4410708749178503,0.4746545209322273,0.496898764525672,0.4585892338925173,0.8454799364260936,0.7892905485428028,110.03928317469806,110.27006073125864,110.27167901732548,110.2804911815271,103.71224955176312,109.6655114950554,106.76327151531976,104.720120194397,0.5553252916899708,4.0,-0.0731965631982971,1076.0,1141.0,1033.8875,1.0407321879798332,1.1036016974767564,0.5461810287658523,0.2666666666666666,-12.114381420568971,284,327,65.97368267311123,eastern michigan
230,Texas St.,SB,18-12,105.36258060693169,252,110.5984766585706,193,0.3640715136526782,230,18.51530739709008,12.484692602909922,10.51530739709008,7.484692602909921,10-7,0.3373887771459696,0.2816482825587144,0.3800138612421058,0.3400757076834673,0.2816482825587144,0.3822732924957888,0.9293216817952498,0.9385294463255748,105.89610039402392,112.26348998223877,105.88798292115854,112.13860412657392,105.38954642955343,111.71038797436904,0.0,0.0,0.0,0.0,0.0444345461973112,1256.0,1269.0,1165.3874999999998,1.0777531078718454,1.0889081957717928,0.4206836238083992,0.5882352941176471,-8.843928182944756,221,84,66.02900262255706,texas st
231,Saint Peter's,MAAC,15-10,104.45555281683704,262,109.7094992597863,178,0.3625405037719587,231,16.394264659953233,11.605735340046769,13.394264659953231,6.605735340046767,12-5,0.3347398917563632,0.4264173207513716,0.2915975722293004,0.3410356523580681,0.4264173207513716,0.3068829850007467,0.9065606734516544,0.8265010527210105,105.11503557301636,112.36418853544212,105.22970484187074,112.33237746737632,104.43089909352024,106.14752027085405,97.85874969579112,114.30492612642524,0.1435069882719607,2.0,0.035464033147581,1211.0,1119.0,1120.825,1.0804541297704815,0.9983717351058372,0.3935003240389423,0.7058823529411765,-6.803989311860456,166,102,65.59932975448697,saint peters
232,Western Carolina,SC,12-15,110.60945493556366,153,116.26095328808609,299,0.3605300268508138,232,13.126677469231051,15.873322530768949,9.126677469231051,8.873322530768949,8-8,0.3812417851282522,0.5057971783264363,0.2956099523045007,0.3805238203794976,0.5057971783264363,0.303967879411924,0.8588502214582682,0.724194366190795,108.89818535365008,112.65053166131683,108.81696410396164,112.66802100030542,112.21136928335989,115.85477618019732,101.42809401275083,115.91913450659963,0.1771552243740355,4.0,-0.0708687398704966,1274.0,1219.0,1077.175,1.1827233272216675,1.1316638429224593,0.3708312962713101,0.5,-9.932200568761,241,325,68.04614473220501,western carolina
233,LIU,NEC,19-10,104.65943819453236,259,110.07657643054893,184,0.3588535905149169,233,20.722890893394812,10.277109106605185,14.722890893394815,3.277109106605183,13-3,0.3436444434378488,0.5378212466456286,0.1858757908315276,0.3284592368329325,0.5378212466456286,0.1772533408570964,0.891287288105187,0.7783235380756455,105.61241541755652,112.06322594363012,105.25720787642278,112.5928226776816,101.65609073887742,108.66026970501488,103.6432230863955,103.68791205941132,0.498760624773679,2.0,0.1206060252520841,1154.0,1045.0,1064.0375,1.0845482419557582,0.982108243365483,0.1082737410616464,0.8125,-5.650535790388901,127,7,68.23288633108194,liu
234,Old Dominion,SB,10-19,105.94569629968876,246,111.5393898649478,220,0.35624762503959,234,10.780832825427808,20.21916717457219,6.780832825427809,11.219167174572192,6-10,0.4414148643763223,0.5275112868731884,0.3714615210976186,0.4388717148314822,0.5275112868731885,0.3748542461346943,0.8671630902222444,0.789014957809519,108.79948649870614,110.82418410165135,108.73743772371954,110.88277266288748,105.96088702514594,110.7420416348656,126.07952048639996,117.88511412545972,0.6841319489088459,1.0,-0.096650790804781,1224.0,1228.0,1141.2499999999998,1.0725082146768896,1.0760131434830231,0.4019960464313,0.375,-13.62773702756988,316,351,68.77386617632963,old dominion
235,Samford,SC,16-13,108.9132420805014,180,114.81241683284044,282,0.3528346707612239,235,17.701517790052584,13.29848220994742,10.70151779005258,7.298482209947418,9-7,0.3716373331954568,0.4247856804822862,0.3284543010249077,0.355121593532141,0.4247856804822861,0.3048086418459248,0.8976133562466125,0.8376612535550058,108.90500222581738,113.48818022873547,108.48457659050658,114.24755805464628,110.02974877400844,114.34541649019472,101.56788826744167,97.20616127587458,0.6235804097519552,2.0,0.0421064021543144,1273.0,1198.0,1088.1125000000002,1.1699157945524932,1.1009890980941766,0.115643368414062,0.5625,-8.721191694293784,217,90,66.85398514685889,samford
